insee,libelle1,libelle2,voie_num,voie_type,voie_nom,local,voie,CPBIBLIO,CEDEXB,BP,ville,DEPT,REGION,population_legale
59289,Médiathèque Municipale Bernard Deloge,,2,place,Jean Jaurès,Mairie,2 place Jean Jaurès,59294,,,Haussy,59,31,1615
59291,Bibliotheque Municipale,JEAN JAURES,16,RUE,NATIONALE,,16 RUE NATIONALE,59330,,,Hautmont,59,31,14229
59292,Espace Cuturel Pierchon,,,rue,Jean Jaurès,,rue Jean Jaurès,59255,,,Haveluy,59,31,3082
59293,"Medi@lys, Médiathèque Communale",,,RUE  DU,BELLOT,,RUE  DU BELLOT,59660,,,Haverskerque,59,31,1510
59295,Bibliotheque Municipale,,,PLACE,GEORGES DEGROOTE,,PLACE GEORGES DEGROOTE,59190,,,Hazebrouck,59,31,22237
59296,Bibliothéque,,168,rue de l'Eglise,,,168 rue de l'Eglise,59530,,,Hecq,59,31,364
59297,"Bibliothèque ""hevalire""",,1,rue,Henri Parent,Espace culturel,1 rue Henri Parent,59171,,,Hélesmes,59,31,1970
59303,Bibliothèque,,,rue,du pilly,,rue du pilly,59134,,,Herlies,59,31,2219
59305,Livres Evasion,,270,Rue de Wormhout,,Ecole du val d'yser,270 Rue de Wormhout,59470,,,Herzeele,59,31,1600
59307,Bibliotheque Municipale,,,Route,de Bourbourg,,Route de Bourbourg,59143,,,Holque,59,31,931
59309,Bibliothèque Municipale,,7 bis,rue,Lamartine,,7 bis rue Lamartine,59122,,,Hondschoote,59,31,4208
59310,Bibliothèque,23 rue Gaston Genarte,23,rue,Gaston Genarte,Mairie,23 rue gaston genarte,59570,,,Hon-Hergies,59,31,833
59311,Bibliothèque De Honnechy,,,,,,,,,,Honnechy,59,31,539
59312,BIBLIOTHEQUE  MEDIATHEQUE,,4,RUE,DE  L'EGLISE,,4 rue de l'Eglise,59266,,,Honnecourt-sur-Escaut,59,31,767
59313,Médiathèque Louis Aragon,,22,Rue,des écoles,,22 Rue des écoles,59111,,,Hordain,59,31,1475
59314,Mediatheque Municipale,MAXENCE VAN DER MEERSCH,14,RUE,JEAN JAURES,14 rue Jean Jaurès,14 RUE JEAN JAURES,59171,,,Hornaing,59,31,3559
59315,Bibliothèque,,,rue,des Martyrs,,rue des Martyrs,59570,,,Houdain-lez-Bavay,59,31,897
59316,Mediatheque Marcel Pagnol,MARCEL PAGNOL,69,RUE,JEAN JAURES,,69 RUE JEAN JAURES,59263,,,Houplin-Ancoisne,59,31,3485
59317,Bibliotheque Municipale,,51,RUE,ROGER SALENGRO,CENTRE CULTUREL,51 RUE ROGER SALENGRO,59116,,,Houplines,59,31,7844
59318,Bibliothèque Municipale,,12,contour,de l'église,,12 contour de l'église,59470,,,Houtkerque,59,31,1006
59319,Bibliothèque Municipale,,13,place,de l'église,,13 place de l'église,59492,,,Hoymille,59,31,3393
59320,Bibliothèque Municipale,,15,rue,du Chanoine Rigaut,,15 rue du Chanoine Rigaut,59480,,,Illies,59,31,1438
59322,Médiathèque municipale,la porte du cambrésis,50,rue,Foch,,rue Foch,59141,,,Iwuy,59,31,3241
59324,Mediatheque de Jeumont,,,,Rue de la Gare,,Rue de la Gare,59460,,,Jeumont,59,31,9855
59329,Mediatheque Municipale De La Mjc,,43,RUE,MARECHAL LECLERC,,43 RUE MARECHAL LECLERC,59552,,,Lambres-lez-Douai,59,31,5169
59331,Bibliotheque Municipale,PHILIPPE LAMOUR,,PLACE,DU 84EME R.I.,,PLACE DU 84EME R.I.,59550,,,Landrecies,59,31,3656
59332,Mediatheque Municipale Alexandre Jardin,ALEXANDRE JARDIN,31,RUE,DES REMPARTS,MAIRIE,31 RUE DES REMPARTS,59390,,,Lannoy,59,31,1801
59336,Bibliothèque,,7,rue,de l'Ancienne Poste,,7 rue de l'Ancienne Poste,59259,,,Lécluse,59,31,1414
59337,Agacs - Bibliotheque Municipale De Lederzeele,,3,,CONTOUR DE L'EGLISDE,,3   Contour de l'église,59143,,,Lederzeele,59,31,594
59340,Bibliotheque Municipale,,330,RUE,ROGER SALENGRO,,330 RUE ROGER SALENGRO,59495,,,Leffrinckoucke,59,31,4590
59341,Bibliothèque Municipale,,4,rue,de l'Eglise,,4 rue de l'Eglise,59258,,,Lesdain,59,31,436
59344,Médiathèque Maurice Libier,,61,rue,Emile Brasselet,,61 rue Emile Brasselet,59620,,,Leval,59,31,2394
59346,Mediatheque Municipale,,20,Place,de la République,,20 Place de la République,59260,,,Lezennes,59,31,3122
59347,Bibliotheque,,20,rue,du Maréchal Foch,,20 rue du Maréchal Foch,59740,,,Liessies,59,31,557
59348,Mediatheque Communautaire De Lieu-Saint-Amand,,4,Rue,des écoles,,4 Rue des écoles,59111,,,Lieu-Saint-Amand,59,31,1284
59349,Bibliotheque Municipale,,,Place,du 8 mai 1945,,21 RUE CURIE,59191,,,Ligny-en-Cambrésis,59,31,1875
59351,Médiathèque Municipale,,10,rue de l'église,de l'église,,10 rue de l'église de l'église,59330,,,Limont-Fontaine,59,31,588
59355,L'Odyssee,MEDIATHEQUE DE LOMME,794,AVENUE,DE DUNKERQUE,,794 AVENUE DE DUNKERQUE,59461,CEDEX,,Lomme,59,,27653
59358,Bibliotheque De Looberghe,,ROUTE,DE CASSEL,,,ROUTE DE CASSEL,59630,,,Looberghe,59,31,1205
59359,Mediatheque Municipale,MARCEL PAGNOL,60 BIS,RUE,GEORGES POMPIDOU,,60 BIS RUE GEORGES POMPIDOU,59279,,,Loon-Plage,59,31,6387
59360,Bibliotheque Municipale,Jean Monnet,3,SQUARE,JEAN MONNET,,3 SQUARE JEAN MONNET,59120,CEDEX,BP 109,Loos,59,31,21324
59361,Bibliotheque Municipale,,647,rue,jean jaures,,647 rue jean jaures,59156,,,Lourches,59,31,3911
59364,Bibliothèque,,70,rue,du marais,,70 rue du marais,59830,,,Louvil,59,31,878
59365,Mediatheque  Municipale G sand,,2,PLACE  DU,GENERAL DE GAULLE,,2 PLACE  DU GENERAL DE GAULLE,59720,,,Louvroil,59,31,6754
59367,MEDIATHEQUE MUNICIPALE,ESPACE AGORA MAURICE CODRON,199,AVENUE,PAUL BERT,,199 AVENUE PAUL BERT,59390,,,Lys-lez-Lannoy,59,31,13500
59368,Médiathèque de La Madeleine,,72,rue,Gambetta,,,59110,,,La Madeleine,59,31,22506
59371,Médiathèque Les Merlettes,,9,rue,de l'Eglise,,9 rue de l'Eglise,59134,,,Le Maisnil,59,31,639
59372,Bibliotheque Municipale,,,Place,de la victoire,,Place de la victoire,59127,,,Malincourt,59,31,518
59375,Médiathèque Municipale Eugénie Rangier,,9,rue,de l'Abbaye,,9 rue de l'Abbaye,59870,,,Marchiennes,59,31,4798
59377,Bibliothèque De Marcoing,,,,,,,,,,Marcoing,59,31,1864
59378,Médiathèque,La Corderie,56,RUE,ALBERT BAILLY,,56 RUE ALBERT BAILLY,59700,,,Marcq-en-Baroeul,59,31,40480
59379,Marcq-en-Ostrevent,,3,Rue,Hubert Moniez,,3 Rue Hubert Moniez,59252,,,Marcq-en-Ostrevent,59,31,632
59381,Bibliotheque Municipale De Maresches,,,,Contour du Trieux,contour du trieux,Contour du Trieux,59990,,,Maresches,59,31,912
59385,Médiathèque de Marpent,L'Oiseau Lyre,,rue,de la mairie,,rue de la Mairie,59164,,,Marpent,59,31,2739
59386,Bibliotheque Municipale,,12,RUE,DES MARTYRS DE LA RESISTANCE,CENTRE CULTUREL JEAN PIAT,12 RUE DES MARTYRS DE LA RESISTANCE,59520,,,Marquette-lez-Lille,59,31,10104
59388,Bibliotheque,LOISIRS ET CULTURE,100,rue,de Verdun,,100 rue de Verdun,59274,,,Marquillies,59,31,2030
59389,Bibliothèque Municipale,,,route,Nationale,Mairie,route Nationale,59241,,,Masnières,59,31,2667
59392,MEDIATHEQUE MUNICIPALE,,,RUE DU DOCTEUR PAUL JEAN,,,RUE DE LA CROIX B.P 40019,59601,,BP 19,Maubeuge,59,31,31539
59393,Bibliothèque Municipale,,100,rue,du Mortier,Ecole primaire publique Marcel Dhot,100 rue du Mortier,59158,,,Maulde,59,31,958
59398,Mediatheque Municipale,,145,RUE,DE LA GAILLARDERIE,,145 RUE DE LA GAILLARDERIE,59710,,,Mérignies,59,31,2684
59399,Médiathèque Maison De Till,,,Place,de l'Eglise,,Place de l'Eglise,59270,,,Merris,59,31,1076
59400,Mediatheque Municipale,ESPACE CULTUREL ROBERT HOSSEIN,19,RUE,DU PONT DE PIERRE,,19 RUE DU PONT DE PIERRE,59660,,BP 6,Merville,59,31,9332
59402,Médiathèque de MILLAM,,133,rue de Merckeghem,de Merckeghem,,133 rue de Merckeghem de Merckeghem,59143,,,Millam,59,31,810
59404,Bibliotheque Municipale,,,,RUE DU STADE,MAIRIE LES MOERES,RUE DU STADE,59122,,,Les Moëres,59,31,871
59405,Médiathèque,,,,Grand Place,,Grand Place,59400,,,Moeuvres,59,31,438
59407,Bibliothèque Communale,,4,rue,d'en Haut,Ecole Berthe Lanselle,rue d'en Haut,59224,,,Monchaux-sur-Écaillon,59,31,558
59408,Mediatheque,,152,RUE,DE LA MAIRIE,,152 RUE DE LA MAIRIE,59283,,,Moncheaux,59,31,1481
59409,Bibliothèque Municipale,,7,Rue,Jean Jaurès,,7 Rue Jean Jaurès,59234,,,Monchecourt,59,31,2588
59410,Bibliotheque Municipale,,2,RUE,DE NORMANDIE,LE FORT,2 RUE DE NORMANDIE,59370,,,Mons-en-Baroeul,59,31,21495
59411,Mediatheque Municipale,,,,GRAND PLACE,,GRAND PLACE,59246,,,Mons-en-Pévèle,59,31,2165
59414,Bibliotheque Municipale,,,AVENUE,RAYMOND HONORE,CENTRE JEAN MONNET,AVENUE RAYMOND HONORE,59182,,,Montigny-en-Ostrevent,59,31,4896
59416,Comité Morbecquois D'animation Bibliothèque,Bibliothèque,,place,de l'hôtel de ville,Mairie,place de l'hôtel de ville,59190,,,Morbecque,59,31,2700
59418,Bibliothèque Amicaliste,,,rue,Beauchamp,Groupe scolaire des Deux Vallées,rue Beauchamp,59158,,,Mortagne-du-Nord,59,31,1626
59419,Médiathèque,,128,Route,De St Amand,,128 Route De St Amand,59310,,,Mouchin,59,31,1406
59421,Bibliothèque-Ludothèque,"""Culture et Bibliothèque pour tous""",4,place,Cœur de Ville,,,59420,,,Mouvaux,59,31,13674
59423,Médiathèque,,6,rue,d'Estaires,,6 RUE D'ESTAIRES,59940,,,Neuf-Berquin,59,31,1263
59424,BIBLIOTHEQUE MUNICIPALE,MICHEL QUENTIN,25 bis,rue,Honoré Lespliette,,25 bis rue Honoré Lespliette,59330,,,NEUF-MESNIL,59,31,1281
59425,Bibliothèque Mun Icipale,,15,rue,du maréchal Foch,,15 rue du maréchal Foch,59218,,,Neuville-en-Avesnois,59,31,302
59427,Bibliothèque Municipale,,39 bis,rue,du Général de Gaulle,,39 bis rue du Général de Gaulle,59239,,,La Neuville,59,31,687
59428,Médiathèque Municipale,,189,rue,de Lille,,189 RUE DE LILLE,59554,,,Neuville-Saint-Rémy,59,31,3840
59429,Bibliothèque Municipale,,,Place,Léon Blum,espace Loisirs et Culture,Place Léon Blum,59293,,,Neuville-sur-Escaut,59,31,2553
59431,Espace Culturel Maurice-Schumann,MEDIATHEQUE,1108,RUE,D'ARMENTIERES,ESPACE CULTUREL MAURICE-SCHUMANN,1108 RUE D'ARMENTIERES,59850,,,Nieppe,59,31,7585
59432,Bibliothèque Municipale,,,,Grand'rue,,Grand'rue,59400,,,Niergnies,59,31,514
59433,,,,,,,,,,,Nieurlet,59,31,997
59433,,,,,,,,,,,Nieurlet,59,31,989
59435,Bibliothèque Municipale De Nomain,,26,rue Jean Lebas,Jean Lebas,,26 rue Jean Lebas,59310,,,Nomain,59,31,2507
59436,Mediatheque Municipale,,188,place,de la mairie,,place de la mairie,59670,,,Noordpeene,59,31,798
59437,Mediatheque Louis Seraphin,,38 bis,PLACE,DE L EGLISE,,PLACE DE L EGLISE,59139,,,Noyelles-lès-Seclin,59,31,888
59438,Bibliothèque Municipale,,,rue,Sorel,La Malterie,rue Sorel,59159,,,Noyelles-sur-Escaut,59,31,782
59447,Bibliothèque Municipale Victor Hugo,,12,rue,Victor Hugo,,12 rue Victor Hugo,59264,,,Onnaing,59,31,8778
59449,Bibliotheque Municipale,,36,RUE,JULES ROCH,,36 RUE JULES ROCH,59310,,,Orchies,59,31,8368
59450,Bibliothèque De Ors,,,RUE,D' OUIE,,,59360,,,Ors,59,31,673
59451,Bibliothèque Edouard Raux,,3,rue,du vieux chemin,Mairie d'Orsinval,3 rue du vieux chemin,59530,,,Orsinval,59,31,551
59452,Médiathèque Educative Municipale D'ostricourt,,,Place,Albert Thomas,,Place Albert Thomas,59162,,,Ostricourt,59,31,5288
59453,"Bibliothèque ""entre Guillemets""",,53,rue,de Wylder,,53 rue de Wylder,59670,,,Oudezeele,59,31,677
59454,Bibliotheque Oxelaere,,,place,de la mairie,la place de la mairie,place de la mairie,59670,,,Oxelaëre,59,31,535
59455,Bibliothèque Communale,,,rue,gilbert bétrancourt,Mairie,rue gilbert bétrancourt,59295,,,Paillencourt,59,31,1010
59458,Bibliothèque,,6,rue,de l'église,,6 rue de l'église,59273,,,Péronne-en-Mélantois,59,31,882
59459,Bibliothèque Municipale Denis Diderot,,17,rue,Jean Jaurès,Place Publique,rue Jean Jaurès,59494,,,Petite-Forêt,59,31,5033
59462,Médiathèque de Phalempin,,6,Rue,Léon Blum,,6 Rue Léon Blum,59133,,,Phalempin,59,31,4520
59465,Mediatheque,,10,Rue,de Le Cateau,,10 Rue de Le Cateau,59360,,,Pommereuil,59,31,769
59466,Bibliothèque Louis Baudry,,,rue,marechal leclerc,,rue marechal leclerc,59710,,,Pont-à-Marcq,59,31,2808
59467,Mediatheque Municipale,,219,,GRAND'RUE,,219   GRAND'RUE,59138,,,Pont-sur-Sambre,59,31,2578
59471,Bibliothèque Municipale,,,rue,Armand Delbove,,rue Armand Delbove,59990,,,Préseau,59,31,1882
59476,Mediatheques De L'escaut - Mediatheque De Proville,,,RUE,DE LA PAIX,,RUE DE LA PAIX,59267,,,Proville,59,31,3380
59480,Médiathèque,,,Place,Jules Bacq,,Place Jules Bacq,59269,,,Quérénaing,59,31,953
59481,Bibliotheque Municipale,,33,RUE,JEAN JAURES,,33 RUE JEAN JAURES,59530,,,Le Quesnoy,59,31,5159
59482,Médiathèque Des Etreindelles,,79,allée des etreindelles,des Etreindelles,,79 allée des Etreindelles,59890,,,Quesnoy-sur-Deûle,59,31,7134
59484,Bibliothèque Municipale,,,rue,de l'hôtellerie,,rue de l'hôtellerie,59920,,,Quiévrechain,59,31,6168
59487,Mediatheque,,3,RUE,DE L'EGLISE,,3 RUE DE L'EGLISE,59320,,,Radinghem-en-Weppes,59,31,1392
59488,Mediatheque,,626,Route,d'Arras,,626 Route d'Arras,59554,,,Raillencourt-Sainte-Olle,59,31,2404
59491,Bibliotheque Municipale,,28,RUE,HENRI DURRE,CENTRE CULTUREL LOUIS ARAGON,28 RUE HENRI DURRE,59590,,,Raismes,59,31,12811
59495,Bibliothèque Municipale,Mairie de RECQUIGNIES,,place,de la République,,place de la République,59245,,,Recquignies,59,31,2393
59497,Médiathèque De Renescure,,2bis,rue,du Château,,2 Bis rue du Château,59173,,,Renescure,59,31,2109
59499,Médiathèque La Source de Rexpoëde,MTR de REXPOEDE; LA SOURCE,10,Place,de la mairie,,10 Place de la mairie,59122,,,Rexpoëde,59,31,1965
59501,Médiathèque La Reine Du Livre,,1,Rue,Joseph Bouliez,Placette Coeur de village,1 Rue Joseph Bouliez,59870,,,Rieulay,59,31,1375
59502,Médiathèque Municipale,,8,RUE,GHESQUIERE,,8 RUE GHESQUIERE,59277,,,Rieux-en-Cambrésis,59,31,1540
59504,Bibliothèque Gustave Ansart,Ecole Paul Langevin,,rue,Salengro,Ecole Paul Langevin,rue Salengro,59172,,,Roeulx,59,31,3741
59505,Mediathèque,ecole Claudine Huart,9,sentier,des écoles,,sentier des écoles,59990,,,Rombies-et-Marchipont,59,31,782
59507,Bibliotheque Municipale,,650,AVENUE,JEAN JAURES,,650 AVENUE JEAN JAURES,59790,,,Ronchin,59,31,18091
59508,Bibliotheque Municipale,,364,RUE,DE LILLE,,364 RUE DE LILLE,59223,,,Roncq,59,31,13295
59511,Site de Rosult,RESEAU DES MEDIATHEQUES Du SIVS,565,rue,du capitaine Deken,,565 rue du capitaine Deken,59230,,,Rosult,59,31,1883
59513,Bibliothèque,,,place,Emile Poutrain,,place Emile Poutrain,59169,,,Roucourt,59,31,419
59514,Bibliotheque Municipale,LOUIS ARAGON,,PLACE,DE LA MAIRIE,,PLACE DE LA MAIRIE,59131,,,Rousies,59,31,4377
59515,Mediathèque Ludothèque,,27,rue,Mozart,,27 rue Mozart,59220,,,Rouvignies,59,31,656
59516,Médiatheque,,502,ROUTE,DE BOURBOURG,,502 Route De Bourbourg,59285,,,Rubrouck,59,31,967
59517,Bibliotheque Municipale,,495,RUE,HAUTE,,495 RUE HAUTE,59258,,,Les Rues-des-Vignes,59,31,718
59518,Bibliothèque Municipale,,,place,de la Mairie,,place de la Mairie,59530,,,Ruesnes,59,31,441
59525,Mediatheque,,10 bis,RUE,E. Wiart,,10 bis RUE E. Wiart,59177,,,Sains-du-Nord,59,31,3059
59526,Mediatheque Municipale,,,,JARDINS DE LA TOUR,,JARDINS DE LA TOUR,59230,,,Saint-Amand-les-Eaux,59,31,16900
59528,Mediatheque,,,rue,de l'église,,rue de l'église,59188,,,Saint-Aubert,59,31,1569
59535,Bibliothèque Louis Sonneville,,Mairie,Chemin Haut,Chemin Haut,St Jans Cappel,MAIRIE CHEMIN HAUT CHEMIN HAUT,59270,,,Saint-Jans-Cappel,59,31,1761
59536,Bibliotheque,,,,,la place,,59670,,,Sainte-Marie-Cappel,59,31,860
59539,Médiathèque de Saint Pierre-Brouck,,,Place,Isaïe Blonde,,Place Isaïe Blonde,59630,,,Saint-Pierre-Brouck,59,31,1031
59540,Mediatheque Municipale,EMILE ZOLA,,BOULEVARD,DE L'AURORE,CENTRE JEAN COCTEAU,BOULEVARD DE L'AURORE,59430,,,Saint-Pol-sur-Mer,59,31,22020
59546,Bibliothèque Municipale,,5,route,d'Hondeghem,,5 route d'Hondeghem,59114,,,Saint-Sylvestre-Cappel,59,31,1107
59548,Bibkiothèque Municipale,,2,rue,Laurent NIOGRET,,2 rue Laurent NIOGRET,59570,,,Saint-Waast,59,31,637
59549,Bibliothèque Municipale,,10,place,Roger Salengro,,10 place Roger Salengro,59218,,,Salesches,59,31,323
59550,Bibliothèque Saloméenne,Ecole Pierre Mendès France,,Place,Louis Bocquet,,Place Louis Bocquet,59496,,,Salomé,59,31,2990
59551,Médiathèque Municipale,Médiathèque de Saméon,40,rue,de l'église,,40 rue de l'église,59310,,,Saméon,59,31,1557
59555,Médiathèque intercommunale du coeur de l'Avesnois,,19,rue,Jean-Jaurès,,19 rue Jean-Jaurès,59216,,,Sars-Poteries,59,31,1509
59557,Lire A Saultain,,,place,VAILLANT COUTURIER,,place VAILLANT COUTURIER,59990,,,Saultain,59,31,2103
59558,Bibliotheque Municipale,,,RUE,VICTOR HUGO,,RUE VICTOR HUGO,59227,,,Saulzoir,59,31,1721
59559,Mediatheque Municipale,,1,RUE,DES ECOLES,,1 RUE DES ECOLES,59990,,,Sebourg,59,31,1955
59560,Bibliotheque Municipale,JACQUES ESTAGER,1,CONTOUR,DE L'EGLISE,,1 CONTOUR DE L'EGLISE,59113,,,Seclin,59,31,12465
59564,Mediatheque Jules Verne,,123,rue,charles basquin,,123 rue charles basquin,59174,,,La Sentinelle,59,31,3408
59565,Bibliothèque De Sepmeries,,143,Grand rue,,,143 Grand rue,59269,,,Sepmeries,59,31,625
59566,Bibliotheque Municipale,CENTRE CULTUREL,,RUE,DE CARPENTRAS,,RUE DE CARPENTRAS,59320,,,Sequedin,59,31,4387
59569,Bibliotheque municipale  centrale,ANDRE STIL,300,PLACE,ROBESPIERRE,ESPACE LOUIS ARAGON,300 PLACE ROBESPIERRE,59450,,,Sin-le-Noble,59,31,16148
59571,Bibliothèque Municipale Jean Mailloux,,,rue,Jean-Baptiste Haye,,rue Jean-Baptiste Haye,59730,,,Solesmes,59,31,4693
59572,Bibliotheque,,,grand place,,,grand place,59740,,,Solre-le-Château,59,31,1839
59577,Bibliotheque Municipale De Staple,,97,rue,de la mairie,RUE DE LA MAIRIE,97 rue de la mairie,59190,,,Staple,59,31,699
59578,Bibliothèque Municipale,,,place,Jean Ruyssen,Place jean ruyssen,place Jean Ruyssen,59189,,,Steenbecque,59,31,1792
59580,Médiathèque Municipale,,44,Rue,Carnot,,44 Rue Carnot,59114,,,Steenvoorde,59,31,4149
59581,Mediathèque Bourg,médiathèque Croix du Bac,,,,30 place du général de Gaulle et 3 rue de Bac ST Maur,,59181,,,Steenwerck,59,31,3541
59582,"Bibliothèque Associative ""l'attire-Lire"".",,,Route,d'Hazebrouck,Salle Polyvalente,Route d'Hazebrouck,59270,,,Strazeele,59,31,846
59585,Mediatheque Noel Dejonghe,,,Rue,du Chevalier de la Barre,Square des Périseaux,Rue du Chevalier de la Barre,59175,,,Templemars,59,31,3245
59588,Bibliotheque Municipale,,,PLACE,DE L'HOTEL DE VILLE,,PLACE DE L'HOTEL DE VILLE,59229,,,Téteghem,59,31,7248
59589,BIBLIOTHEQUE MAX POL FOUCHET,,1 BIS,RUE,ROGER SALENGRO,,1 BIS RUE ROGER SALENGRO,59224,,,Thiant,59,31,2608
59590,Bibliothèque Municipale,,,rue,de la gare,,rue de la gare,59189,,,Thiennes,59,31,838
59595,Bibliothèque Municipale,,7,rue,Charles DELLOYE,,7 rue Charles DELLOYE,59141,,,Thun-Saint-Martin,59,31,536
59597,Mediatheque De Tilloy Lez Cambrai,,62,RUE JEAN LEBAS,JEAN LEBAS,,62 RUE JEAN LEBAS JEAN LEBAS,59554,,,Tilloy-lez-Cambrai,59,31,595
59598,Bibliothèque Populaire,,9,rue,des champs,,9 rue des champs,59390,,,Toufflers,59,31,4014
59599,Réseau des médiathèques de Tourcoing,,26,RUE,FAMELART,BP 20599,26 RUE FAMELART,59200,CEDEX,,Tourcoing,59,31,92736
59601,Médiathèque,,10,rue,Victor Hugo,,10 rue Victor Hugo,59132,,,Trélon,59,31,3094
59602,Bibliothèque Municipale,,4,rue,Maréchal Leclerc,,4 rue Maréchal Leclerc,59152,,,Tressin,59,31,1339
59603,Mediatheque Gustave-Ansart,Médiathèque d'intérêt communautaire,,PLACE,ROGER SALENGRO,,PLACE ROGER SALENGRO,59125,,,Trith-Saint-Léger,59,31,6538
59605,Médiathèque,,1,rue,acacias,,1 rue acacias,59229,,,Uxem,59,31,1366
59607,Bibliothèque,,12,Grand Rue,,,12 Grand Rue,59218,,,Vendegies-au-Bois,59,31,499
59609,Bibliotheque Municipale,,,RUE,DU GUET,,RUE DU GUET,59175,,,Vendeville,59,31,1665
59613,Espace Lire Ecouter Voir,,97,rue,de Fresnes,,97 rue de Fresnes,59970,,,Vicq,59,31,1477
59614,Mediatheque,,25,rue,de l'école des filles,,25 rue de l'école des filles,59271,,,Viesly,59,31,1481
59615,Bibliotheque Municipale,,27,grand place,,MAIRIE,27 GRAND PLACE,59232,,,Vieux-Berquin,59,31,2543
59616,Bibliotheque Municipale,MYRTIL MICHEL,613,RUE,Victor Hugo,,613 RUE Victor Hugo,59690,,,Vieux-Condé,59,31,10274
59617,Mediatheque Municipale,,2,Rue,Haute,,2 Rue Haute,59138,,,Vieux-Mesnil,59,31,588
59620,Bibliothèque Municipale,,,Place,du Mont Tilleul,,Place du Mont Tilleul,59234,,,Villers-au-Tertre,59,31,622
59622,Médiathèque De Villers-En-Cauchies,,,rue,de Cambrai,,rue de Cambrai,59188,,,Villers-en-Cauchies,59,31,1270
59624,Médiathèque,,,place,du Général de Gaulle,,place du Général de Gaulle,59142,,,Villers-Outréaux,59,31,2194
59625,Médiathèque Municipale,,1,rue,Jules Ferry,32 rue Gustave Bulté,1 rue Jules Ferry,59231,,,Villers-Plouich,59,31,424
59626,Bibliothèque Municipale,,rue,des écoles,des écoles,,rue des écoles des écoles,59530,,,Villers-Pol,59,31,1265
59628,Bibliothèque De Volckerinckhove,,0,rue,de l'ancienne gare,,0 rue de l'ancienne gare,59470,,,Volckerinckhove,59,31,528
59629,Bibliotheque Municipale,,470,RUE,SUZANNE LANOY,,470 RUE SUZANNE LANOY,59870,,,Vred,59,31,1360
59630,Mediatheque,,,PLACE,BOHL-IGGELHEIM,,PLACE BOHL-IGGELHEIM,59261,,,Wahagnies,59,31,2631
59631,Médiathèque,,,PLACE,JEAN JAURÈS,,PLACE JEAN JAURÈS,59127,,,Walincourt-Selvigny,59,31,2144
59632,Bibliotheque Municipale,,,RUE,MARCEL DANNA,Place de Wallers/place Casimir Perrier,RUE MARCEL DANNA,59135,,,Wallers,59,31,5593
59633,Bibliothèque Municipale,,1,Rue,Nicolas Despret,,1 Rue Nicolas Despret,59132,,,Wallers-en-Fagne,59,31,304
59634,Mediatheque Municipale,,240,ROUTE D'HAZEBROUCK,D'HAZEBROUCK,,240 ROUTE D'HAZEBROUCK,59190,,,Wallon-Cappel,59,31,915
59638,Médiathèque municipale Jean Piat,,,place,de la médiathèque,,8 rue de France,59830,,,Wannehain,59,31,1112
59639,Bibliotheque Municipale,,15,RUE,DES ECOLES,,15 RUE DES ECOLES,59144,,,Wargnies-le-Grand,59,31,1088
59641,Médiathèque De Warhem,,3,rue Paul Verschave,Paul Verschave,Foyer rural,3 rue Paul Verschave Paul Verschave,59380,,,Warhem,59,31,2135
59642,Bibliothèque Municipale,,168,rue,Grande,,168 rue Grande,59870,,,Warlaing,59,31,561
59646,Mediateque Municipale,,4,Rue,Pasteur,,3 PLACE MENDES FRANCE,59290,,,Wasquehal,59,31,20216
59647,Bibliotheque Municipale,,22,RUE,DE MILLAM,,22 RUE DE MILLAM,59143,,,Watten,59,31,2604
59650,Bibliotheque Municipale De Wattrelos,,2,RUE,EMILE BASLY,,2 RUE EMILE BASLY,59393,CEDEX,BP 109,Wattrelos,59,31,41799
59651,Mediathèque,,75,rue,Charles Hisbergue,,75 rue Charles Hisbergue,59220,,,Wavrechain-sous-Denain,59,31,1647
59654,Bibliotheque Municipale Louis Aragon,,58,RUE,PASTEUR,,58 RUE PASTEUR,59119,,BP 1,Waziers,59,31,7764
59656,Mediatheque Municipale,,,AVENUE,DES SPORTS,ESPACE 2000,AVENUE DES SPORTS,59117,,,Wervicq-Sud,59,31,4937
59659,Médiathèque Municipale,,52,rue,Jean Jaurès,,52 rue Jean Jaurès,59212,,,Wignehies,59,31,3102
59660,Médiathèque De L'owase,,28,rue,des écoles,,28 rue des écoles,59780,,,Willems,59,31,3056
59663,Mediatheque Municipale,,60,PLACE,DU GENERAL DE GAULLE,,60 PLACE DU GENERAL DE GAULLE,59470,,,Wormhout,59,31,5404
59664,Bibliotheque,,1200,RUE,PRINCIPALE,,RUE PRINCIPALE,59143,,,Wulverdinghe,59,31,307
59666,Bibliotheque Municipale De Zegerscappel,1 ère étage de la mairie,12,RUE,DE LA MAIRIE,NC,12 RUE DE LA MAIRIE,59470,NC,,Zegerscappel,59,31,1497
60003,Bibliothèque Municipale,,1,rue,de la mairie,Mairie,1 rue de la mairie,60480,,,Abbeville-Saint-Lucien,60,22,533
60005,"Bibliothèque Municipale ""anne Motte""",,8,Rue,de la Libération,,20 Place du marché,60620,,,Acy-en-Multien,60,22,811
60006,Bibliothèque des Ageux,,36,route,des Flandres,,36 ROUTE DES FLANDRES,60700,,,Les Ageux,60,22,1141
60007,Bibliothèque Municipale,,12,Place,Aristide Briand,,12 Place Aristide Briand,60600,,,Agnetz,60,22,3116
