Mairie gestionnaire;Type d'équipement;Désignation_longue;AP_num;AP_cnu;AP_cp;Ap_voie
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA RUE CURIAL;85;;75019;RUE CURIAL
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE DU QUAI DE LA GIRONDE;27;W;75019;QUAI DE LA GIRONDE
MAIRIE DU 19E;Terre-plein, jardinière;JARDINIERES DE LA RUE ADOLPHE MILLE;7;;75019;RUE ADOLPHE MILLE
MAIRIE DU 19E;Talus d'espace ferroviaire;TALUS (SNCF) RUE GASTON TESSIER;1;;75019;RUE GASTON TESSIER
MAIRIE DU 19E;Talus planté;TALUS AVENUE DU BELVEDERE (ALEXANDER FLEMING);59;;75019;AVENUE DU BELVEDERE
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 25, RUE DE NANTES;23;;75019;RUE DE NANTES
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 3, RUE DE LA SOLIDARITÉ;3;;75019;RUE DE LA SOLIDARITE
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 5, RUE EUGÉNIE COTTON;3;;75019;RUE EUGENIE COTTON
MAIRIE DU 19E;Crèche collective;MINI CRÈCHE 36 BIS, QUAI DE LA LOIRE;36;B;75019;QUAI DE LA LOIRE
MAIRIE DU 19E;Halte-garderie;HALTE-GARDERIE 16, AVENUE SIMON BOLIVAR - ART 30 (EVANCIA BABILOU);16;;75019;AVENUE SIMON BOLIVAR
MAIRIE DU 19E;Terrain d'éducation physique;TEP PIERRE REVERDY;4;;75019;RUE PIERRE REVERDY
MAIRIE DU 19E;Terrain de tennis;TENNIS DES SEPT ARPENTS;9;;75019;RUE DES SEPT ARPENTS
MAIRIE DU 19E;Salles de sports;SALLE DE SPORT ARCHEREAU;61;;75019;RUE ARCHEREAU
MAIRIE DU 19E;Bassin-école;BASSIN ECOLE ATLAS;18;B;75019;RUE DE L' ATLAS
MAIRIE DU 20E;Bibliothèque;BIBLIOTHÈQUE MÉDIATHÈQUE MARGUERITE DURAS;109;;75020;RUE DE BAGNOLET
MAIRIE DU 20E;Médiathèque;BIBLIOTHEQUE-DISCOTHEQUE MUNICIPALE COURONNES;66;;75020;RUE DES COURONNES
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 172 RUE PELLEPORT;172;;75020;RUE PELLEPORT
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 26 RUE COUR DES NOUES;26;;75020;RUE DE LA COUR DES NOUES
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 29 RUE TELEGRAPHE;29;;75020;RUE DU TELEGRAPHE
MAIRIE DU  1ER;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 15 RUE ARBRE SEC;15;;75001;RUE DE L' ARBRE SEC
MAIRIE DU  1ER;Mairie d'arrondissement;MAIRIE DU 1ER ARRONDISSEMENT;4;;75001;PLACE DU LOUVRE
MAIRIE DU  1ER;Maison des associations, locaux associatifs;MAISON PROVISOIRE DES ASSOCIATIONS;101;;75001;RUE RAMBUTEAU
MAIRIE DU  1ER;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA PLACE DAUPHINE;2;V;75001;PLACE DAUPHINE
MAIRIE DU  1ER;Jardinet décoratif, plate-bande;JARDINET DE L'ORATOIRE;160;;75001;RUE DE RIVOLI
MAIRIE DU  2E;Ecole maternelle & annexes;ECOLE MATERNELLE 11 RUE VIVIENNE;11;;75002;RUE VIVIENNE
MAIRIE DU  2E;Mairie d'arrondissement;MAIRIE DU 2E ARRONDISSEMENT;8;;75002;RUE DE LA BANQUE
MAIRIE DU  2E;Promenade ouverte, mail planté, jardin, square;SQUARE LOUVOIS;69;b;75002;RUE DE RICHELIEU
MAIRIE DU  2E;Jardinet décoratif, plate-bande;JARDINET LAZAREFF;1;V;75002;PLACE PIERRE LAZAREFF
MAIRIE DU  2E;Crèche collective;MINI CRÈCHE 44, RUE GRENETA;44;;75002;RUE GRENETA
MAIRIE DU  2E;Crèche familiale;CRÈCHE FAMILIALE 44, RUE GRENETA;44;;75002;RUE GRENETA
MAIRIE DU  2E;Gymnase;GYMNASE JEAN DAME;17;;75002;RUE LEOPOLD BELLAN
MAIRIE DU  3E;Bibliothèque;BIBLIOTHEQUE MARGUERITE AUDOUX;8;;75003;RUE PORTEFOIN
MAIRIE DU  3E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 54 RUE TURENNE;54;;75003;RUE DE TURENNE
MAIRIE DU  3E;Maison des associations, locaux associatifs;MAISON DES ASSOCIATIONS DU 3ÈME ARRONDISSEMENT MADELEINE REBERIOUX;5;;75003;RUE PERREE
MAIRIE DU  3E;Promenade ouverte, mail planté, jardin, square;SQUARE LEOPOLD ACHILLE;5;;75003;RUE DU PARC ROYAL
MAIRIE DU  3E;Jardinet décoratif, plate-bande;JARDINET MADELEINE SCUDERI;3;;75003;RUE DES OISEAUX
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;SQUARE PAUL ROBIN;10;;75018;PLACE HEBERT
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;JARDIN SIMPLON-AMIRAUX-BOINOD;40;;75018;RUE BOINOD
MAIRIE DU 18E;Jardinet décoratif, plate-bande;JARDINET DU 28 RUE GABRIELLE;28;;75018;RUE GABRIELLE
MAIRIE DU 18E;Jardinet décoratif, plate-bande;JARDINET DE LEGLISE NOTRE DAME DE CLIGNANCOURT;2;;75018;PLACE JULES JOFFRIN
MAIRIE DU 18E;Jardinet décoratif, plate-bande;JARDINET DE LA MAIRIE DU XVIIIEME;1;;75018;PLACE JULES JOFFRIN
MAIRIE DU 18E;Jardinet décoratif, plate-bande;JARDINET RUE LEPIC;11;;75018;PLACE JEAN-BAPTISTE CLEMENT
MAIRIE DU 18E;Jardinet décoratif, plate-bande;PLATE-BANDE DE LA RUE GIRARDON (S.BUISSON);15;;75018;RUE GIRARDON
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERES DE LA RUE DUC;29;B;75018;RUE HERMEL
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERE DU ROND-POINT DE LA PORTE DE LA CHAPELLE;58;;75018;BOULEVARD NEY
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERES DE LA RUE DAMREMONT;89;;75018;RUE DAMREMONT
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERES DE LA RUE HENRI HUCHARD;48;;75018;RUE HENRI HUCHARD
MAIRIE DU 18E;Terre-plein, jardinière;DECORATION DE LA RUE DE LA BONNE;12;;75018;RUE DE LA BONNE
MAIRIE DU 18E;Terre-plein, jardinière;DECORATION DU SQUARE CAULAINCOURT;1;;75018;SQUARE CAULAINCOURT
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERE ANGLE DES RUES LAMARCK - CAULAINCOURT;106;;75018;RUE CAULAINCOURT
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 15, RUE BECQUEREL;15;;75018;RUE BECQUEREL
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 20, RUE RICHOMME;20;;75018;RUE RICHOMME
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 23-27, RUE DE L'EVANGILE;23;;75018;RUE DE L' EVANGILE
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 42, RUE HERMEL;42;;75018;RUE HERMEL
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 59, RUE DE LA GOUTTE D'OR;59;;75018;RUE DE LA GOUTTE D'OR
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 15-19, AVENUE DE LA PORTE MONTMARTRE;15;;75018;AVENUE DE LA PORTE DE MONTMARTRE
MAIRIE DU 18E;Halte-garderie;HALTE-GARDERIE 18, PASSAGE DUHESME - ART 30;18;;75018;PASSAGE DUHESME
MAIRIE DU 18E;Halte-garderie;HALTE-GARDERIE 6, PASSAGE GANNERON;6;;75018;PASSAGE GANNERON
MAIRIE DU 18E;Jardin d'enfants OPAC;JARDIN D'ENFANTS OPAC 20,  RUE EUGÈNE FOURNIÈRE;20;;75018;RUE EUGENE FOURNIERE
MAIRIE DU 18E;Crèche familiale;CRÈCHE FAMILIALE 13, RUE CHARLES HERMITE;13;;75018;RUE CHARLES HERMITE
MAIRIE DU 18E;Crèche familiale;CRÈCHE FAMILIALE 20, RUE BOINOD;20;;75018;RUE BOINOD
MAIRIE DU 18E;Terrain d'éducation physique;TEP CHAMPIONNET;172;;75018;RUE CHAMPIONNET
MAIRIE DU 18E;Gymnase;GYMNASE LEPIC DURANTIN;45;;75018;RUE DURANTIN
MAIRIE DU 18E;Salles de sports;SALLE DE SPORT CITE TRAEGER;1;;75018;CITÉ TRAEGER
MAIRIE DU 18E;Centre d'animation;ESPACE JEUNES CHARLES HERMITE;54;;75018;BOULEVARD NEY
MAIRIE DU 18E;Centre d'animation;ESPACE JEUNES GOUTTE D'OR;6;;75018;RUE DE LA GOUTTE D'OR
MAIRIE DU 19E;Conservatoire;CONSERVATOIRE MUNICIPAL JACQUES IBERT;81;;75019;RUE ARMAND CARREL
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 11 CI LEPAGE;11;;75019;CITÉ LEPAGE
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 2 RUE BOIS;2;;75019;RUE DES BOIS
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 22 RUE TANDOU;22;;75019;RUE TANDOU
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 26 RUE ARCHEREAU;26;C;75019;RUE ARCHEREAU
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 28 RUE AUBERVILLIERS;28;;75019;RUE D' AUBERVILLIERS
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 34 RUE MANIN;34;;75019;RUE MANIN
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 34 RUE MAROC;34;;75019;RUE DU MAROC
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 5 ALL EIDERS;5;;75019;ALLEE DES EIDERS
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 5 RUE GENERAL LASALLE;5;;75019;RUE DU GENERAL LASALLE
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 58 RUE ARCHEREAU;58;A;75019;RUE ARCHEREAU
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 8 RUE SADI LECOINTE;8;;75019;RUE SADI LECOINTE
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 9 RUE PIERRE GIRARD;9;;75019;RUE PIERRE GIRARD
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE A 1 RUE GENERAL LASALLE;1;;75019;RUE DU GENERAL LASALLE
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE A 41 RUE TANGER;41;;75019;RUE DE TANGER
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE B 105 BIS RUE OURCQ;105;B;75019;RUE DE L' OURCQ
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE B 41 RUE TANGER;41;B;75019;RUE DE TANGER
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE B 59 RUE ROMAINVILLE;59;;75019;RUE DE ROMAINVILLE
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE B 7 RUE BARBANEGRE;7;;75019;RUE BARBANEGRE
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 132 RUE AUBERVILLIERS;132;A;75019;RUE D' AUBERVILLIERS
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 14 RUE MATHIS;14;;75019;RUE MATHIS
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 16 RUE CHEMINETS;16;;75019;RUE DES CHEMINETS
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 160 AV JEAN JAURES;160;;75019;AVENUE JEAN JAURES
MAIRIE DU 19E;Mairie d'arrondissement;MAIRIE DU 19E ARRONDISSEMENT;5;;75019;PLACE ARMAND CARREL
MAIRIE DU 19E;Salle polyvalente (multi-usages);MAISON DES RAPATRIES;7;;;RUE PIERRE GIRARD
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;JARDIN DU 13 A 15 RUE REBEVAL;13;;75019;RUE REBEVAL
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE DU QUAI DE LA SEINE;16;;75019;QUAI DE LA SEINE
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;JARDIN DE NOTRE DAME DE FATIMA;38;;75019;BOULEVARD SERURIER
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;MAIL EMILE BOLLAERT;18;;75019;AVENUE DE LA PORTE D'AUBERVILLIERS
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE DAMPIERRE - ROUVET;4;;75019;RUE DAMPIERRE
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE EUGENIE COTTON;60;;75019;RUE COMPANS
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE MARCEL MOULOUDJI;8;;75019;RUE PIERRE REVERDY
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE MONSEIGNEUR MAILLET;2;;75019;PLACE DES FETES
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;SQUARE TANGER - MAROC - FLANDRE;10;;75019;RUE DU MAROC
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;JARDIN HEROLD (ANCIEN HOPITAL);13;;75019;RUE FRANCIS PONGE
MAIRIE DU 19E;Promenade ouverte, mail planté, jardin, square;JARDIN SERGE GAINSBOURG;11;;75019;AVENUE DE LA PORTE DES LILAS
MAIRIE DU 19E;Jardinet décoratif, plate-bande;JARDINET DU REGARD DES MAUXINS;1;;75019;AVENUE DE LA PORTE DES LILAS
MAIRIE DU 19E;Jardinet décoratif, plate-bande;JARDINET PLACE DU GENERAL INGOLD;3;X;75019;RUE DE BELLEVILLE
MAIRIE DU 19E;Jardinet décoratif, plate-bande;PLATE-BANDE DE LA PLACE DE LA BATAILLE DE STALINGRAD;4;Q;75019;PLACE DE LA BATAILLE DE STALINGRAD
MAIRIE DU 19E;Terre-plein, jardinière;JARDINIERES DU BOULEVARD DE LA VILLETTE;1;;75019;BOULEVARD DE LA VILLETTE
MAIRIE DU 19E;Terre-plein, jardinière;JARDINIERE RUE DE MEAUX;72;;75019;RUE DE MEAUX
MAIRIE DU 19E;Terre-plein, jardinière;JARDINIERE PORTE DES LILAS;1;V;75019;BOULEVARD SERURIER
MAIRIE DU 19E;Terre-plein, jardinière;JARDINIERE PLACE DU GENERAL COCHET;1;V;75019;PLACE DU GENERAL COCHET
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 118-120, AVENUE SIMON BOLIVAR;118;;75019;AVENUE SIMON BOLIVAR
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 168, AVENUE JEAN JAURÈS;164;;75019;AVENUE JEAN JAURES
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 22, RUE LAUZIN;22;;75019;RUE LAUZIN
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 329, RUE DE BELLEVILLE;327;;75019;RUE DE BELLEVILLE
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 34, RUE PETIT;34;;75019;RUE PETIT
MAIRIE DU 19E;Crèche collective;CRÈCHE COLLECTIVE 7, ALLÉE DES EIDERS;7;;75019;ALLEE DES EIDERS
MAIRIE DU 19E;Crèche collective;MINI CRÈCHE 7, RUE LOUISE THULIEZ;7;;75019;RUE LOUISE THULIEZ
MAIRIE DU 19E;Halte-garderie;HALTE-GARDERIE 8, PASSAGE GOIX;8;;75019;PASSAGE GOIX
MAIRIE DU 19E;Jardins d'enfants;JARDIN D'ENFANTS 20, RUE HENRI TUROT;20;;75019;RUE HENRI TUROT
MAIRIE DU 19E;Jardin d'enfants OPAC;JARDIN D'ENFANTS OPAC 9, AVENUE AMBROISE RENDU;9;;75019;AVENUE AMBROISE RENDU
MAIRIE DU 19E;Crèche familiale;CRÈCHE FAMILIALE 129-131, RUE DE BELLEVILLE;129;;75019;RUE DE BELLEVILLE
MAIRIE DU 19E;Crèche familiale;CRÈCHE FAMILIALE 13, RUE ALPHONSE KARR;13;;75019;RUE ALPHONSE KARR
MAIRIE DU 19E;Terrain de tennis;TERRAIN DE TENNIS EDOUARD PAILLERON;22;;75019;RUE EDOUARD PAILLERON
MAIRIE DU 19E;Equipements sportifs d'extérieur;TERRAINS DE PROXIMITE LA VILLETTE;;;75019;
MAIRIE DU 19E;Gymnase;GYMNASE DES LILAS;5;;75019;RUE DES LILAS
MAIRIE DU 19E;Gymnase;GYMNASE SIMON BOLIVAR;69;;75019;AVENUE SIMON BOLIVAR
MAIRIE DU 19E;Piscine;PISCINE MUNICIPALE ROUVET;1;;75019;RUE ROUVET
MAIRIE DU 19E;Centre d'animation;CENTRE D'ANIMATION SOLIDARITE ANGELE MERCIER;135;;75019;BOULEVARD SERURIER
MAIRIE DU 19E;Bain-douche;BAINS-DOUCHES MUNICIPAUX;1;;75019;RUE ROUVET
MAIRIE DU 19E;Bain-douche;BAINS-DOUCHES MUNICIPAUX MEAUX;18;;75019;RUE DE MEAUX
MAIRIE DU 19E;Bain-douche;BAINS-DOUCHES MUNICIPAUX PETITOT;1;;75019;RUE PETITOT
MAIRIE DU 20E;Bibliothèque;BIBLIOTHEQUE MUNICIPALE MORTIER;109;;75020;BOULEVARD MORTIER
MAIRIE DU 20E;Conservatoire;CONSERVATOIRE MUNICIPAL GEORGES BIZET;54;;75020;RUE DES CENDRIERS
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 10 RUE MENILMONTANT;10;;75020;RUE DE MENILMONTANT
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 2 RUE EUGENE REISZ;2;;75020;RUE EUGENE REISZ
MAIRIE DU 20E;Ecole maternelle & annexes;ECOLE MATERNELLE 99 RUE PYRENEES;99;;75020;RUE DES PYRENEES
MAIRIE DU 20E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 40 RUE PYRENEES;40;;75020;RUE DES PYRENEES
MAIRIE DU 17E;Promenade ouverte, mail planté, jardin, square;SQUARE ERNEST GOUIN;19;;75017;RUE EMILE LEVEL
MAIRIE DU 17E;Promenade ouverte, mail planté, jardin, square;MAIL ANDRE BRECHET;22;;75017;RUE ANDRE BRECHET
MAIRIE DU 17E;Crèche collective;CRÈCHE COLLECTIVE 10, RUE DU CAPORAL PEUGEOT;10;;75017;RUE DU CAPORAL PEUGEOT
MAIRIE DU 17E;Crèche collective;CRÈCHE COLLECTIVE 30, RUE CHRISTINE DE PISAN;30;;75017;RUE CHRISTINE DE PISAN
MAIRIE DU 17E;Crèche collective;CRÈCHE COLLECTIVE 6-8, PLACE DES MAGASINS DE L'OPÉRA COMIQUE;6;;75017;PLACE DES MAGASINS DE L'OPÉRA COMIQUE
MAIRIE DU 17E;Halte-garderie;HALTE-GARDERIE 16, AVENUE BRUNETIÈRE;16;;75017;AVENUE BRUNETIERE
MAIRIE DU 17E;Halte-garderie;HALTE-GARDERIE 17, RUE LECHAPELAIS - ART 30 (CRESCENDO);4;;75017;RUE LEMERCIER
MAIRIE DU 17E;Equipements multi-accueil;MULTI-ACCUEIL 66 RUE BERZELIUS;66;;;RUE BERZELIUS
MAIRIE DU 17E;Terrain de tennis;TENNIS REIMS;32;;75017;BOULEVARD DE REIMS
MAIRIE DU 17E;Terrain de boules;TERRAIN DE BOULES CHATELET;6;;75017;PASSAGE CHATELET
MAIRIE DU 17E;Gymnase;GYMNASE BERNARD LAFAY;26;;75017;RUE BOULAY
MAIRIE DU 17E;Centre d'animation;CENTRE D'ANIMATION INTER CLUB 17;47;;75017;RUE DE SAUSSURE
MAIRIE DU 18E;Bibliothèque;BIBLIOTHEQUE MUNICIPALE DE LA PORTE MONTMARTRE;18;;75018;AVENUE DE LA PORTE DE MONTMARTRE
MAIRIE DU 18E;Ecole maternelle & annexes;ECOLE MATERNELLE 18 RUE RICHOMME;18;;75018;RUE RICHOMME
MAIRIE DU 18E;Ecole maternelle & annexes;ECOLE MATERNELLE 19 RUE AMIRAUX;19;;75018;RUE DES AMIRAUX
MAIRIE DU 18E;Ecole maternelle & annexes;ECOLE MATERNELLE 57 RUE GOUTTE D'OR;57;;75018;RUE DE LA GOUTTE D'OR
MAIRIE DU 18E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 33 RUE DE L'EVANGILE;33;;75018;RUE DE L' EVANGILE
MAIRIE DU 18E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 58 RUE PHILIPPE DE GIRARD;58;;75018;RUE PHILIPPE DE GIRARD
MAIRIE DU 18E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 7 RUE GUSTAVE ROUANET;7;;75018;RUE GUSTAVE ROUANET
MAIRIE DU 18E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 1 RUE FOYATIER;1;;75018;PLACE SUZANNE VALADON
MAIRIE DU 18E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 15 RUE HOUDON;15;;75018;RUE HOUDON
MAIRIE DU 18E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 19 RUE FERNAND LABORI;19;;75018;RUE FERNAND LABORI
MAIRIE DU 18E;Ecole polyvalente;ECOLE POLYVALENTE 12 RUE DE TORCY;12;;75018;RUE DE TORCY
MAIRIE DU 18E;Ecole polyvalente;ECOLE POLYVALENTE 30 RUE CUGNOT;30;;75018;RUE CUGNOT
MAIRIE DU 18E;Maison des associations, locaux associatifs;MAISON DES ASSOCIATIONS PASSAGE RAMEY;15;;75018;PASSAGE RAMEY
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;JARDIN DE LA ZAC DE LA MOSKOWA;6;;75018;RUE PAUL ABADIE
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;JARDIN DES ARENES DE MONTMARTRE;25;;75018;RUE CHAPPE
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA RUE DU MONT-CENIS;12;;75018;RUE DU MONT CENIS
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;SQUARE DE LA RUE RENE BINET;42;;75018;RUE RENE BINET
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;JARDIN DU 8 RUE DE LA MADONE (JARDIN EVANGILE);8;;75018;RUE DE LA MADONE
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;JARDIN DU 32 RUE MARC SEGUIN (SQUARE MARC SEGUIN);32;;75018;RUE MARC SEGUIN
MAIRIE DU 18E;Promenade ouverte, mail planté, jardin, square;JARDIN NORVINS (SQUARE CITE NORVINS);24;;75018;RUE NORVINS
MAIRIE DU 18E;Jardinet décoratif, plate-bande;PLATE-BANDE RUE DES AMIRAUX;28;;75018;RUE DES AMIRAUX
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERE ANGLE DES RUES MARC SEGUIN - EVANGILE;11;;75018;RUE DE L' EVANGILE
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERE DE LA RUE MAURICE GENEVOIX;10;;75018;RUE MAURICE GENEVOIX
MAIRIE DU 18E;Terre-plein, jardinière;DECORATION DE LA PLACE DES ABBESSES;2;V;75018;PLACE DES ABBESSES
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERES DE LA RUE GASTON COUTE;1;;75018;RUE GASTON COUTE
MAIRIE DU 18E;Terre-plein, jardinière;JARDINIERE DE LA PLACE JEAN-BAPTISTE CLEMENT;1;;75018;PLACE JEAN-BAPTISTE CLEMENT
MAIRIE DU 18E;Pigeonnier;PIGEONNIER DU SQUARE NADAR;2;;75018;RUE SAINT-ELEUTHERE
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 17, RUE PIERRE PICARD;15;;75018;RUE PIERRE PICARD
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 3, IMPASSE CALMELS;3;;75018;IMPASSE CALMELS
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 76, RUE JOSEPH DE MAISTRE;76;;75018;RUE JOSEPH DE MAISTRE
MAIRIE DU 18E;Crèche collective;CRÈCHE COLLECTIVE 8, RUE BERNARD DIMEY;8;;75018;RUE BERNARD DIMEY
MAIRIE DU 18E;Crèche collective;MINI CRÈCHE 6, PASSAGE GANNERON;6;;75018;PASSAGE GANNERON
MAIRIE DU 18E;Crèche collective;CRECHE COLLECTIVE 39-45 RUE SAINT VINCENT;39;;;RUE SAINT VINCENT
MAIRIE DU 18E;Halte-garderie;HALTE-GARDERIE 23-27, RUE DE L'EVANGILE;23;;75018;RUE DE L' EVANGILE
MAIRIE DU 18E;Halte-garderie;HALTE-GARDERIE 13 RUE EMILE DUPLOYE;13;;;RUE EMILE DUPLOYE
MAIRIE DU 18E;Crèche familiale;CRÈCHE FAMILIALE 6, PASSAGE GANNERON;6;;75018;PASSAGE GANNERON
MAIRIE DU 18E;Terrain d'éducation physique;TEP GOUTTE D'OR;9;;75018;RUE BORIS VIAN
MAIRIE DU 18E;Terrain de boules;TERRAIN DE BOULES BOUCRY;6;;75018;RUE BOUCRY
MAIRIE DU 18E;Aires de roller;SKATE PARK DE LA CHAPELLE;22;;75018;BOULEVARD DE LA CHAPELLE
MAIRIE DU 18E;Gymnase;GYMNASE GOUTTE D'OR;9;;75018;RUE BORIS VIAN
MAIRIE DU 18E;Salles de sports;SALLE DE SPORT NEY;101;;75018;BOULEVARD NEY
MAIRIE DU 18E;Espace jeune;ESPACE JEUNES FILLETTES;48;;;RUE CHARLES HERMITE
MAIRIE DU 19E;Bibliothèque;BIBLIOTHEQUE MUNICIPALE BENJAMIN RABIER;141;;75019;AVENUE DE FLANDRE
MAIRIE DU 19E;Bibliothèque;BIBLIOTHEQUE MUNICIPALE FESSART;6;;75019;RUE FESSART
MAIRIE DU 19E;Ecole maternelle & annexes;ÉCOLE MATERNELLE 5 RUE DE CAMBRAI;5;;75019;RUE DE CAMBRAI
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 2 RUE JEAN MENANS;2;;75019;RUE JEAN MENANS
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 59B RUE ROMAINVILLE;59;B;75019;RUE DE ROMAINVILLE
MAIRIE DU 19E;Ecole maternelle & annexes;ECOLE MATERNELLE 6 PAS THIONVILLE;6;;75019;PASSAGE DE THIONVILLE
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 61 RUE VILLETTE;61;;75019;RUE DE LA VILLETTE
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE 9 RUE TANDOU;9;;75019;RUE TANDOU
MAIRIE DU 19E;Ecole élémentaire & annexes;ECOLE ÉLÉMENTAIRE A 40BIS RUE MANIN;40;B;75019;RUE MANIN
MAIRIE DU 19E;Ecole polyvalente;ECOLE POLYVALENTE 16 RUE TANDOU;16;;75019;RUE TANDOU
